Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Ethiopian,"2050 Danforth Ave
Toronto, ON M4C 1J6",Hirut,(416) 551-7560,$11-30,,https://www.yelp.ca/biz/hirut-toronto,43.685602,-79.313825
Ethiopian,"1383 Danforth Avenue
Toronto, ON M4J 1M9",Sora Ethiopian Restaurant,(647) 347-6722,$11-30,soraethiopianrestaurant.com,https://www.yelp.ca/biz/sora-ethiopian-restaurant-toronto,43.68228,-79.327995
Ethiopian,"1333 Danforth Ave
Toronto, ON M4J 1N1",Meskerem Restaurant,(416) 645-6432,,,https://www.yelp.ca/biz/meskerem-restaurant-toronto,43.682044,-79.329098
Ethiopian,"260 Dundas Street E
Toronto, ON M5A 1Z6",Piassa Ingera,(416) 929-9116,,,https://www.yelp.ca/biz/piassa-ingera-toronto,43.658233,-79.372557
Ethiopian,"873 Bloor Street W
Toronto, ON M8X 1G2",Ethiopian Cafe and Pasteries,(416) 535-7979,,,https://www.yelp.ca/biz/ethiopian-cafe-and-pasteries-toronto,43.662112,-79.424791
Ethiopian,"1290 Danforth Avenue
Toronto, ON M4J 1M6",Mocha Cafe,(416) 516-7842,,,https://www.yelp.ca/biz/mocha-cafe-toronto,43.682185,-79.330114
Ethiopian,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,(647) 558-1508,$11-30,aanch.ca,https://www.yelp.ca/adredir?ad_business_id=SZuroTnXB7FwOlHp8Jahyg&campaign_id=X5p3E6hoNT4yMIjGRksi1A&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Faanch-modernist-indian-cuisine-toronto&request_id=58d78a0d55ede54d&signature=9a16de473db5d25060d19bfd67fedfed830cfc162bff56daf22251a59ae3854e&slot=0,43.644708,-79.39067
Ethiopian,"4777 Leslie Street
Toronto, ON M2J 2K8",Jerusalem Restaurant,(416) 490-7888,$11-30,leslie.jerusalemrestaurant.ca…,https://www.yelp.ca/adredir?ad_business_id=YAdyu9ovEiOZXBWkD0H8-Q&campaign_id=1pgwHjYVp_uhNIIDBlstOA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fjerusalem-restaurant-toronto&request_id=b3e284039c174b00&signature=6f85ad8f271bfabaf4bad1621779e2b0d3ab4ad929320db458169a7646d8adc9&slot=0,43.778937,-79.363867
Ethiopian,"130 Queens Plate Drive
Unit 1
Toronto, ON M9W",Xawaash,(647) 849-3626,$11-30,xawaashrestaurant.com,https://www.yelp.ca/adredir?ad_business_id=pTbkdBDDKxNVjKUZ_6RAug&campaign_id=tgOd9FGRgQx1NO8liswl0A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fxawaash-toronto&request_id=b3e284039c174b00&signature=6e421dfff8effc76d9e4523a1540f19f92db702874f12e3a45e89835e640b93c&slot=1,43.71528,-79.592866
Ethiopian,"875 Bloor Street W
2nd Floor
Toronto, ON M6G 3T6",Lambadina Resto Lounge,(416) 888-4607,,,https://www.yelp.ca/biz/lambadina-resto-lounge-toronto,43.661852,-79.42496
Ethiopian,"1334A Danforth Ave
Toronto, ON M4J 1M9",Ambsale Ethiopian Restaurant,(416) 469-0888,$11-30,,https://www.yelp.ca/biz/ambsale-ethiopian-restaurant-toronto,43.682321,-79.329178
Ethiopian,"1383 Danforth Avenue
Toronto, ON M4J 1N2",Fasiledes Ethiopian Restaurant,(647) 347-6722,$11-30,,https://www.yelp.ca/biz/fasiledes-ethiopian-restaurant-toronto,43.68228,-79.327995
Ethiopian,"2229 Danforth Ave
Toronto, ON M4C",Ethiopian Village Food & Spice,(416) 686-1846,,,https://www.yelp.ca/biz/ethiopian-village-food-and-spice-toronto,43.686401,-79.309149
Ethiopian,"950 Av Danforth
Toronto, ON M4J 1L9",Paradise Ethiopian and Canadia,(416) 406-6342,,,https://www.yelp.ca/biz/paradise-ethiopian-and-canadia-toronto,43.680507,-79.338199
Falafel,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,(647) 558-1508,$11-30,aanch.ca,https://www.yelp.ca/adredir?ad_business_id=SZuroTnXB7FwOlHp8Jahyg&campaign_id=X5p3E6hoNT4yMIjGRksi1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Faanch-modernist-indian-cuisine-toronto&request_id=4e9b07fe33d8d3e1&signature=b1588d57b16525a98ef6c118eb84d871f3a089dc0372c3282bde4418490149c6&slot=0,43.644708,-79.39067
Falafel,"4777 Leslie Street
Toronto, ON M2J 2K8",Jerusalem Restaurant,(416) 490-7888,$11-30,leslie.jerusalemrestaurant.ca…,https://www.yelp.ca/adredir?ad_business_id=YAdyu9ovEiOZXBWkD0H8-Q&campaign_id=1pgwHjYVp_uhNIIDBlstOA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fjerusalem-restaurant-toronto&request_id=4e9b07fe33d8d3e1&signature=de27ea91fb9e69690234118d4482428396de96d194253675ee8f3614827bf7fa&slot=1,43.778937,-79.363867
Falafel,"2396 Bloor Street W
Toronto, ON M6S 1P5",Falafel World,(416) 769-9336,Under $10,,https://www.yelp.ca/biz/falafel-world-toronto,43.649861,-79.482603
Falafel,"729 Bloor Street W
Toronto, ON M6G 1L5",Shmsine Restaurant,(647) 350-5656,Under $10,shmsine.ml,https://www.yelp.ca/biz/shmsine-restaurant-toronto-8,43.663395,-79.418453
Falafel,"760 Yonge Street
Toronto, ON M4Y 2B5",Falafel House,(416) 966-2990,Under $10,,https://www.yelp.ca/biz/falafel-house-toronto,43.669503,-79.386648
Falafel,"3308 Lake Shore Boulevard W
Toronto, ON M8V 1M4",Falafel Royal,(416) 255-2388,Under $10,falafelroyal.com/falafelroyal,https://www.yelp.ca/biz/falafel-royal-toronto,43.59684,-79.524241
Falafel,"487 Bloor Street W
Toronto, ON M5S 1Y2",Sarah’s Shawarma & Falafel,(416) 975-9986,Under $10,,https://www.yelp.ca/biz/sarahs-shawarma-and-falafel-toronto,43.665766,-79.407719
Falafel,"155 John Street
Toronto, ON M5V 2Z5",Omg Oh My Gyro,(416) 901-6473,Under $10,ohmygyro.ca,https://www.yelp.ca/biz/omg-oh-my-gyro-toronto,43.649994,-79.391016
Falafel,"2778 Victria Park Avenue
Toronto, ON M2J 4A8",Family Shawarma & Falafel,(416) 496-8010,Under $10,,https://www.yelp.ca/biz/family-shawarma-and-falafel-toronto,43.787653,-79.329865
Falafel,"2558 Danforth Avenue
Toronto, ON M4C 1L3",Sultan Shawarma & Falafel,(647) 439-3642,Under $10,,https://www.yelp.ca/biz/sultan-shawarma-and-falafel-toronto,43.688333,-79.301668
Falafel,"1233 Queen St W
Toronto, ON M6K 1L5",Alexandria Falafel,(416) 533-7500,Under $10,,https://www.yelp.ca/biz/alexandria-falafel-toronto,43.641909,-79.430167
Falafel,"1468 Queen Street W
Toronto, ON M6K 1M3",Grill Cottage,(647) 748-8055,Under $10,,https://www.yelp.ca/biz/grill-cottage-toronto,43.640636,-79.436756
Falafel,"64 Overlea Boulevard
Unit 10
Toronto, ON M4H 1C4",Pasha Authentic Turkish Cuisine,(416) 421-3500,$11-30,pashaturkishrestaurant.com,https://www.yelp.ca/adredir?ad_business_id=WA7sC64kCRstywm2EgZXEw&campaign_id=mU5KIduB3V6_4iOLWHin3w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpasha-authentic-turkish-cuisine-toronto&request_id=4e9b07fe33d8d3e1&signature=8f1c3670148d1e51458eca3f5333aaabe3d062f1fb0b84a714fa8bdfd23a23e7&slot=0,43.708364,-79.342651
Falafel,"64 Overlea Boulevard
Unit 10
Toronto, ON M4H 1C4",Pasha Authentic Turkish Cuisine,(416) 421-3500,$11-30,pashaturkishrestaurant.com,https://www.yelp.ca/adredir?ad_business_id=WA7sC64kCRstywm2EgZXEw&campaign_id=mU5KIduB3V6_4iOLWHin3w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpasha-authentic-turkish-cuisine-toronto&request_id=5eeaa622547702e5&signature=9970d3bf591bdedf0fe46fbeaaef0ba0fa6afa77a2d10e9d3d786de5592a485e&slot=0,43.708364,-79.342651
Falafel,"4777 Leslie Street
Toronto, ON M2J 2K8",Jerusalem Restaurant,(416) 490-7888,$11-30,leslie.jerusalemrestaurant.ca…,https://www.yelp.ca/adredir?ad_business_id=YAdyu9ovEiOZXBWkD0H8-Q&campaign_id=1pgwHjYVp_uhNIIDBlstOA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fjerusalem-restaurant-toronto&request_id=5eeaa622547702e5&signature=2bc25ee3c5540849553f58470f12f711903edba7819a83c116b9497fedc759ca&slot=1,43.778937,-79.363867
Falafel,"537 St Clair Avenue W
Toronto, ON M6C 1A3",Chamsine,(647) 781-0768,,chamsine-middle-eastern.busin…,https://www.yelp.ca/biz/chamsine-toronto,43.682611,-79.420256
Falafel,"1011 Pape Avenue
East York, ON M4K 3V8",Shawarma Frenzy,(416) 696-5565,Under $10,,https://www.yelp.ca/biz/shawarma-frenzy-east-york,43.688014,-79.348322
Falafel,"576 Queen St W
Toronto, ON M5V 2B5",Falafel Queen,(416) 504-9736,Under $10,,https://www.yelp.ca/biz/falafel-queen-toronto,43.647473,-79.403695
Falafel,"109 Mccaul Street
Toronto, ON M5T 2W7",Falafel & Shawarma,,,,https://www.yelp.ca/biz/falafel-and-shawarma-toronto,43.653718,-79.390903
Falafel,"858 Bloor St W
Toronto, ON M6G 1M2",Falafel Empire,,$11-30,,https://www.yelp.ca/biz/falafel-empire-toronto,43.662382,-79.424345
Falafel,"401 Magnetic Drive
Unit 39-40
Toronto, ON M3J 3H9",Dizengoff,(416) 661-4141,$31-60,dizengoff.ca,https://www.yelp.ca/biz/dizengoff-toronto,43.783114,-79.473263
Falafel,"4700 Keele Street
Toronto, ON M3J 1P3",Falafel Hut Village,,Under $10,,https://www.yelp.ca/biz/falafel-hut-village-toronto-2,43.774429,-79.501472
Falafel,"200 Front Street W
Toronto, ON M5V",Tabouli,,Under $10,,https://www.yelp.ca/biz/tabouli-toronto-4,43.644894,-79.386167
Falafel,"2104 Regional Road 7
Suite 2
Vaughan, ON L4K 2S9",Pita Golden Pocket,(905) 532-0405,Under $10,,https://www.yelp.ca/biz/pita-golden-pocket-vaughan,43.802186,-79.495121
Falafel,"530 Oakwood Avenue
Toronto, ON M6E 2X3",Pita Ikram,(647) 874-1924,$11-30,pitaikram.com,https://www.yelp.ca/biz/pita-ikram-toronto,43.692315,-79.440823
Falafel,"259 Wellington St W
Toronto, ON M5V",Aanch Modernist Indian Cuisine,(647) 558-1508,$11-30,aanch.ca,https://www.yelp.ca/adredir?ad_business_id=SZuroTnXB7FwOlHp8Jahyg&campaign_id=X5p3E6hoNT4yMIjGRksi1A&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Faanch-modernist-indian-cuisine-toronto&request_id=5eeaa622547702e5&signature=69320c8ed3c54fd7836a2142bf6a0e5157d1050a920f7f01efb462701f23b80d&slot=0,43.644708,-79.39067
Falafel,"130 Queens Plate Drive
Unit 1
Toronto, ON M9W",Xawaash,(647) 849-3626,$11-30,xawaashrestaurant.com,https://www.yelp.ca/adredir?ad_business_id=pTbkdBDDKxNVjKUZ_6RAug&campaign_id=tgOd9FGRgQx1NO8liswl0A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fxawaash-toronto&request_id=121653f178c8cd63&signature=d5ae0bee565d1450905fc598bd6c11bebbb0bf02f5671d3faf479039e29dcd35&slot=0,43.71528,-79.592866
Falafel,"4777 Leslie Street
Toronto, ON M2J 2K8",Jerusalem Restaurant,(416) 490-7888,$11-30,leslie.jerusalemrestaurant.ca…,https://www.yelp.ca/adredir?ad_business_id=YAdyu9ovEiOZXBWkD0H8-Q&campaign_id=1pgwHjYVp_uhNIIDBlstOA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fjerusalem-restaurant-toronto&request_id=121653f178c8cd63&signature=254716c11ac2629741eae23a543ac1cee0102d4162838eb1f1cb44f667d09e9a&slot=1,43.778937,-79.363867
Falafel,"2 Bloor Street E
Toronto, ON M4W 1A8",Aida’s Falafel,(416) 925-6444,,,https://www.yelp.ca/biz/aidas-falafel-toronto,43.671066,-79.385743
Falafel,"1160 Queen Street E
Toronto, ON M4M 1L4",Shewhat Falafel,,,,https://www.yelp.ca/biz/shewhat-falafel-toronto,43.662565,-79.333847
Falafel,"330 Front Street W
Toronto, ON M5V 3B7",Anush Shawarma Falafel & Kebob,(416) 585-7980,,,https://www.yelp.ca/biz/anush-shawarma-falafel-and-kebob-toronto,43.643638,-79.391082
Falafel,"3519 Bathurst Street
North York, ON M6A 2C7",Tov-Li Pizza & Falafel-South,(416) 784-9900,$11-30,tov-li.com,https://www.yelp.ca/biz/tov-li-pizza-and-falafel-south-north-york,43.729446,-79.431797
Falafel,"3245 Finch Avenue E
Unit 10
Toronto, ON M1W",Shef Kebab,(647) 874-1314,Under $10,shefkebab.ca,https://www.yelp.ca/biz/shef-kebab-toronto,43.795668,-79.319803
Falafel,"689 King Street West
Toronto, ON M5V",W J King Falafel,(647) 345-8624,,,https://www.yelp.ca/biz/w-j-king-falafel-toronto,43.643622,-79.403497
Falafel,"5982 Bathurst Street
North York, ON M2R 1Z1",Tov-Li,(416) 650-9800,Under $10,tov-li.com,https://www.yelp.ca/biz/tov-li-north-york,43.78428,-79.446793
Falafel,"1618 Bloor St W
Toronto, ON M6P 1A7",Shish Express,(647) 729-9885,,shishexpress-yyz.com,https://www.yelp.ca/biz/shish-express-toronto,43.65586,-79.455632
Falafel,"238 Queen Street W
Toronto, ON M5V 1Z7",Queen Falafel,(416) 591-6354,,,https://www.yelp.ca/biz/queen-falafel-toronto,43.650131,-79.390412
Falafel,"687 King Street W
Toronto, ON M5V 1M5",W J King Falafel,,,,https://www.yelp.ca/biz/w-j-king-falafel-toronto-2,43.643694,-79.403618
Falafel,"64 Overlea Boulevard
Unit 10
Toronto, ON M4H 1C4",Pasha Authentic Turkish Cuisine,(416) 421-3500,$11-30,pashaturkishrestaurant.com,https://www.yelp.ca/adredir?ad_business_id=WA7sC64kCRstywm2EgZXEw&campaign_id=mU5KIduB3V6_4iOLWHin3w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpasha-authentic-turkish-cuisine-toronto&request_id=121653f178c8cd63&signature=fc9261a8a0918a931d4636e15bb844f6d0f95f80b31bf985dc0dab2ef862bb75&slot=0,43.708364,-79.342651
Falafel,"64 Overlea Boulevard
Unit 10
Toronto, ON M4H 1C4",Pasha Authentic Turkish Cuisine,(416) 421-3500,$11-30,pashaturkishrestaurant.com,https://www.yelp.ca/adredir?ad_business_id=WA7sC64kCRstywm2EgZXEw&campaign_id=mU5KIduB3V6_4iOLWHin3w&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpasha-authentic-turkish-cuisine-toronto&request_id=af98f394a81133ef&signature=8cafa142b008aa0bdae86a14a0ca30477959ecd69744f2fde0174624294bb14c&slot=0,43.708364,-79.342651
Falafel,"4777 Leslie Street
Toronto, ON M2J 2K8",Jerusalem Restaurant,(416) 490-7888,$11-30,leslie.jerusalemrestaurant.ca…,https://www.yelp.ca/adredir?ad_business_id=YAdyu9ovEiOZXBWkD0H8-Q&campaign_id=1pgwHjYVp_uhNIIDBlstOA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fjerusalem-restaurant-toronto&request_id=af98f394a81133ef&signature=5f19b50530c7cc7387fa26a51ea8029a76c0f9123b37af7c71349c7c6d673fdf&slot=1,43.778937,-79.363867
Falafel,"1300 Finch Avenue W
North York, ON M3J 3K2",Falafel & Grill Express,,$11-30,,https://www.yelp.ca/biz/falafel-and-grill-express-north-york,43.764138,-79.489652
Falafel,"84 Yarmouth Road
Toronto, ON M6G 1W9",Falafel Jarash Halal,(416) 537-7334,,,https://www.yelp.ca/biz/falafel-jarash-halal-toronto,43.669797,-79.42261
Falafel,"7241 Bathurst Street
Thornhill, ON L4J 3W1",Yehudale’s Falafel & Pizza,(905) 889-1400,Under $10,,https://www.yelp.ca/biz/yehudales-falafel-and-pizza-thornhill,43.798829,-79.446431
Falafel,"441 Clark Avenue W
Vaughan, ON L4J 6W7",Laffa,(905) 597-7072,$11-30,drlaffa.com,https://www.yelp.ca/biz/laffa-vaughan,43.804779,-79.43708
Falafel,"2928 Eglinton Avenue E
Scarborough, ON M1J 2E4",Amazing Shawarma,(416) 431-9090,Under $10,amazingshawarma.ca,https://www.yelp.ca/biz/amazing-shawarma-scarborough,43.739725,-79.236109
Falafel,"1118 Finch Avenue
Toronto, ON M3J 3J4",Pita Ikram,(647) 875-5776,$11-30,pitaikram.com,https://www.yelp.ca/biz/pita-ikram-toronto-2,43.767654,-79.474939
Falafel,"2079 Av Lawrence O
York, ON M9N 1H7",Falafel Plus Restaurant,(416) 244-7998,,,https://www.yelp.ca/biz/falafel-plus-restaurant-york,43.699958,-79.516935
Falafel,"375 Midwest Road
Scarborough, ON M1P 3A6",Mr Falafel,(416) 752-6164,,,https://www.yelp.ca/biz/mr-falafel-scarborough,43.761286,-79.271097
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=207386e4a4f4a5b8&signature=399838171a0e6739aaf322ba32951f0e62b9bda167d0e398b9bc00627d572b48&slot=0,43.71367,-79.365092
Fast Food,"4 Walmer Road
Toronto, ON M5S 1X2",The Original Gyro Grill,(416) 923-0700,Under $10,oggrill.com,https://www.yelp.ca/biz/the-original-gyro-grill-toronto,43.666581,-79.405812
Fast Food,"1240 Bay Street
Toronto, ON M5R 3A7",BBQ Express,(416) 963-4330,,,https://www.yelp.ca/biz/bbq-express-toronto,43.670324,-79.390681
Fast Food,"22 Front Street W
Toronto, ON M5J 1C4",Hidden Burger,(416) 362-7585,$11-30,hiddenburger.ca,https://www.yelp.ca/biz/hidden-burger-toronto-2,43.646521,-79.37788
Fast Food,"10 Dundas Street East
#124
Toronto, ON M5B 2G9",Blaze Fast-Fire’d Pizza,(647) 933-1028,$11-30,blazepizza.com,https://www.yelp.ca/biz/blaze-fast-fired-pizza-toronto,43.656531,-79.380043
Fast Food,"75 Hanna Ave
Toronto, ON M6K 3N7",Harvey’s Restaurants,(416) 535-2662,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-toronto-17,43.640182,-79.419003
Fast Food,"178 Baldwin Street
Toronto, ON M5T 1L8",Moo Frites,,Under $10,moofrites.com,https://www.yelp.ca/biz/moo-frites-toronto,43.654821,-79.400751
Fast Food,"606 Sherbourne Street
Ground Level
Toronto, ON M4X",Seoul Food Take-Out,(416) 450-0519,Under $10,,https://www.yelp.ca/biz/seoul-food-take-out-toronto,43.672055,-79.3769
Fast Food,"123 Front St
Unit 103 and 103-A
Toronto, ON M5J 2M2",Chipotle Mexican Grill,(416) 703-0030,$11-30,chipotle.com,https://www.yelp.ca/biz/chipotle-mexican-grill-toronto-3,43.64492,-79.383333
Fast Food,"155 John Street
Toronto, ON M5V 2Z5",Omg Oh My Gyro,(416) 901-6473,Under $10,ohmygyro.ca,https://www.yelp.ca/biz/omg-oh-my-gyro-toronto,43.649994,-79.391016
Fast Food,"8 Mercer Street
Toronto, ON M5V 0C4",A&W,(647) 348-1550,Under $10,web.aw.ca/en/home,https://www.yelp.ca/biz/a-and-w-toronto-24,43.645984,-79.389942
Fast Food,"3790 Bathurst Street
Toronto, ON M3H",Food Trip,(416) 398-4800,,foodtriprestaurant.com,https://www.yelp.ca/adredir?ad_business_id=6ReLM6LcJmYhVWlMNFNhxw&campaign_id=RYuP4amdJ9XLHM3Gkt8VAg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ffood-trip-toronto&request_id=1982a157561946cb&signature=5cb77981bedda66fabe36953f03d10338f0af50bb38da0e7adc1da018f9495fe&slot=0,43.738522,-79.434522
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=1982a157561946cb&signature=1baa9902d43bf665c8cb5c43401208482948df9ddbc93efb877d90f00a31ee36&slot=1,43.71367,-79.365092
Fast Food,"1225 Dundas Street E
Toronto, ON M5R 3L2",Corner By Spoon And Fork,(905) 803-1100,Under $10,,https://www.yelp.ca/biz/corner-by-spoon-and-fork-toronto,43.67101,-79.394447
Fast Food,"Gerrard Square Mall
1000 Gerrard St E, Unit 1D
Toronto, ON M4M 3G6",Tropical Joe’s,(416) 461-5030,Under $10,,https://www.yelp.ca/biz/tropical-joes-toronto,43.669476,-79.338943
Fast Food,"5 Coady Avenue
Toronto, ON M4M 2Y9",Completo,(416) 901-9233,Under $10,completo.club,https://www.yelp.ca/biz/completo-toronto,43.662633,-79.334058
Fast Food,"Sunlife Store
C114-150 King Street W
Toronto, ON M5H 3T9",Kanga Aussie Meat Pies,(416) 596-2425,Under $10,eatkanga.com,https://www.yelp.ca/biz/kanga-aussie-meat-pies-toronto-2,43.648118,-79.384403
Fast Food,"501 Bloor St W
Toronto, ON M5S 1Y2",Chipotle Mexican Grill,(647) 352-4264,$11-30,chipotle.com,https://www.yelp.ca/biz/chipotle-mexican-grill-toronto-8,43.665621,-79.408128
Fast Food,"374A Yonge Street
Toronto, ON M5B 1S6",Hot-Star,(647) 748-6660,$11-30,hot-star.ca,https://www.yelp.ca/biz/hot-star-toronto-2,43.658805,-79.382245
Fast Food,"1002 Lawrence Avenue W
Toronto, ON M6A 1C3",Wendy’s,(416) 783-2574,$11-30,find.wendys.com,https://www.yelp.ca/biz/wendys-toronto-14,43.713001,-79.461275
Fast Food,"329 Yonge Street
Toronto, ON M5B 1A1",Five Guys,(416) 591-0404,$11-30,fiveguys.com,https://www.yelp.ca/biz/five-guys-toronto-5,43.657031,-79.381005
Fast Food,"2665 Lawrence Avenue E
Toronto, ON M1P 2S2",City Fried Chicken,(647) 350-0077,Under $10,,https://www.yelp.ca/biz/city-fried-chicken-toronto,43.751904,-79.263069
Fast Food,"722 Queen St E
Toronto, ON M4M 1H2",KABOOM Chicken,(647) 846-8776,$11-30,kaboomchicken.com,https://www.yelp.ca/biz/kaboom-chicken-toronto,43.659084,-79.349403
Fast Food,"178 Dupont Street
Toronto, ON M5R 2E6",Martino’s Pizza,(416) 929-6000,$11-30,martinofusion.com,https://www.yelp.ca/adredir?ad_business_id=LWI8ULsw0X1FpInux4Tg5Q&campaign_id=3awDhjbQjpi34yZEXTtnXg&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fmartinos-pizza-toronto-2&request_id=1982a157561946cb&signature=121a8d7368d06d0c2052f62deadb607807f2a51e72cb24174388af8459a56825&slot=0,43.675568,-79.403644
Fast Food,"3790 Bathurst Street
Toronto, ON M3H",Food Trip,(416) 398-4800,,foodtriprestaurant.com,https://www.yelp.ca/adredir?ad_business_id=6ReLM6LcJmYhVWlMNFNhxw&campaign_id=RYuP4amdJ9XLHM3Gkt8VAg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ffood-trip-toronto&request_id=e6526f6186255776&signature=14e49fdae0d803cfe881a22655af33c32f1824ed050d07f3d0feac3849e2d27a&slot=0,43.738522,-79.434522
Fast Food,"874 Eglinton Avenue E
Toronto, ON M4G 2L1",Urbun Eats Co,(647) 556-0319,$11-30,urbuneats.ca,https://www.yelp.ca/adredir?ad_business_id=_3IE9guLHvAr-kJpH4Zd7Q&campaign_id=-S-v9AShDzzXXlXiY-zyzA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Furbun-eats-co-toronto-2&request_id=e6526f6186255776&signature=02a048aea5ca5ba0efcc2712e5fd0557ae180266d0591bb8bcdfb1383242f4b8&slot=1,43.71367,-79.365092
Fast Food,"128-45 Overlea Boulevard
Toronto, ON M4H 1C3",Chunky Chicken,(416) 792-3114,Under $10,chunkychicken.com,https://www.yelp.ca/biz/chunky-chicken-toronto-3,43.70569,-79.346018
Fast Food,"104 -509 St Clair Ave West
Toronto, ON M6C 1A1",Harvey’s Restaurants,(416) 588-4884,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-toronto-8,43.682926,-79.418604
Fast Food,"884 Kingston Road
Toronto, ON M4E 1S3",Fearless Meat,(647) 484-4488,,fearlessmeat1.com,https://www.yelp.ca/biz/fearless-meat-toronto,43.680443,-79.290258
Fast Food,"724 St Clair Avenue W
Toronto, ON M6C 1B3",Gerry’s Fast Foods,(416) 652-0605,Under $10,,https://www.yelp.ca/biz/gerrys-fast-foods-toronto,43.681621,-79.427114
